id,prompt,answer,category,bug_reason
0af037a5,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
htnjmz bineve fiv iahhvz hmmt -> dragon chases the hidden door
fiv hnts wmdev awnjazve -> the dark mouse imagines
htnjmz bineve fitmdji kmzhvtpnzh -> dragon chases through wonderland
gtazbvee efdhave ntmdzh aepnzh -> princess studies around island
kaxnth cmppmke fiv bpvuvt gdxxpv -> wizard follows the clever puzzle
Now, decrypt the following text: efdhvzf efdhave zvnt unppvy",student studies near valley,Cipher,unknown_query_chars
0b0a3643,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
#/-\@ = -@#
""""+#) = )/
'#+/# = %""
\)-)@ = -'""
Now, determine the result for: '/-%)","""""",Equation,length_mismatch
0b2e6a46,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
mav lvdhvm mvgdavh rfgzrevl -> the secret teacher imagines
mxhmiv noxey lmohk -> turtle found story
mav zoiyve prcghy yhgpl -> the golden wizard draws
mav lmhgezv yhgzoe yhvgfl -> the strange dragon dreams
qrhy yrldouvhl yooh -> bird discovers door
Now, decrypt the following text: thredvll yrldouvhl dglmiv",princess discovers castle,Cipher,unknown_query_chars
0b32a4fc,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
amt mfyyts dfwy cwtxatv -> the hidden bird creates
atxcmtw vttv dtpnsy rfdwxwp -> teacher sees beyond library
gfsj hwfatv lsytw anhtw -> king writes under tower
Now, decrypt the following text: alwart ywtxov vanwp",turtle dreams story,Cipher,unknown_query_chars
0b7cf346,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
gpj lykj lybrev verlk -> the wise wizard draws
gpj teyhpg erttyg fxzzxlk -> the bright rabbit follows
prggje ejrvk gpj wrhynrz kjnejg -> hatter reads the magical secret
prggje jsizxejk kgxeo -> hatter explores story
Now, decrypt the following text: lybrev nprkjk gpj teyhpg txxq",wizard chases the bright book,Cipher,unknown_query_chars
0ba75bf1,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
zojwtor yooy zto tpddof wrgyzjm -> teacher sees the hidden crystal
zto yowroz zojwtor rojdy -> the secret teacher reads
uloof drojsy zto wlrpxly cog -> queen dreams the curious key
cpfv drjhy lfdor wjyzmo -> king draws under castle
Now, decrypt the following text: rjnnpz yzldpoy zto ypmior klbbmo",rabbit studies the silver puzzle,Cipher,unknown_query_chars
0babcba2,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
<!-|? = """"
<`%<| = ?)""
!\-?"" = ""/
`/%)` = `(""
Now, determine the result for: ((%\!","?""""",Equation,length_mismatch
0bb591e6,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
)(-)( = ""
&(-(( = <
$(-(% = )<
<%-%$ = ??
Now, determine the result for: ""$+%%",%?<,Equation,length_mismatch
0bcffccd,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
61@52 = 3172
87`56 = 31
68@72 = 4896
54]53 = 108
Now, determine the result for: 44`54",10,Equation,length_mismatch
0c0683c3,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
21-75 = 54
39-42 = 3
56-50 = 6
70-11 = 59
14-90 = 76
Now, determine the result for: 79""59",138,Equation,length_mismatch
0c0adfe3,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
kisqly kmotlzxio pxoosqx -> dragon discovers message
fimytxoo oxxo vxglyk jlixoh -> princess sees beyond forest
hxstbxi jleeluo pxoosqx -> teacher follows message
umrsik kisuo hbx sytmxyh cxg -> wizard draws the ancient key
Now, decrypt the following text: umrsik kmotlzxio hbilnqb zmeesqx",wizard discovers through village,Cipher,unknown_query_chars
0c0c6320,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
&:->} = [:
|!-!"" = \&
!\-[{ = -\>
&&-[} = >&
||+|} = !:[
Now, determine the result for: >!*|{",""":!|",Equation,length_mismatch
0c2243ff,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
qhfeldgg dpqijhdg fe qoiold -> princess explores in palace
kcd yzgkdhfjrg yjrgd vhdoyg -> the mysterious mouse dreams
afuohv vhoag ohjrev kjadh -> wizard draws around tower
kcd gkhoewd mfew gkrvfdg -> the strange king studies
Now, decrypt the following text: tfhv ahfkdg fegfvd wohvde",bird writes inside garden,Cipher,unknown_query_chars
0c30f561,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
\#*<% = ]]\
>^*\> = \^%\
\>*]% = ^#`
]]*^% = `#^`
Now, determine the result for: ^]-^^",-],Equation,length_mismatch
0c8a8a16,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
99<53 = 153
19<85 = 105
78<81 = 160
55{44 = 11
Now, determine the result for: 37{54",{17,Equation,length_mismatch
0c93ecfc,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
cjvz zjxqdmavx nka sdtzau lfy -> bird discovers the golden map
nka kjzzau kfnnav qvafnax -> the hidden hatter creates
nka lgxnavjdpx zvfsdu vafzx -> the mysterious dragon reads
Now, decrypt the following text: wjus idttdhx nka xaqvan lfy",king follows the secret map,Cipher,unknown_query_chars
0cb16796,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
vzdysn ucagpx ozuac nhtac -> knight dreams under tower
xnouazn ehozu nschoys ygcuaz -> student found through garden
sgnnac ehozu gihra nhtac -> hatter found above tower
Now, decrypt the following text: phoxa ajlqhcax iafhzu xmshhq",mouse explores beyond school,Cipher,unknown_query_chars
0cd170a0,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
22:12 = 10
23:33 = :10
67^30 = 6730
71^79 = 7179
Now, determine the result for: 98^14",9814,Equation,length_mismatch
0cdb0aae,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
>:-^| = -:(
(?-^/ = -/?
|(->? = $$
^:+`^ = /(
:/+:` = $::
Now, determine the result for: :(+/$",:::,Equation,length_mismatch
0cf301cf,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
>{%'> = /<@/
/#`{> = `@>
<!`)# = )!
@/]/! = {:
Now, determine the result for: :#])<",{<,Equation,length_mismatch
0d2e94ff,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
""}]}% = `^
<|]^< = }::
&&-&% = -}
%%?""} = &&%%
&`]}^ = ^%
Now, determine the result for: ^&]%@",}}^,Equation,length_mismatch
0d4b2baa,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
:$-:[ = }
'}-|# = <|
:<*(} = :<(}
Now, determine the result for: :(*|#",:(|#,Equation,length_mismatch
0d542478,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
$?""|/ = $
?]![/ = }}
?<*}? = }$??
Now, determine the result for: </!&{",}<,Equation,length_mismatch
0d55039a,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
rxyefwoo owwo ujxbwe -> princess sees garden
iwjfcwx xwjbo icw fpwvwx zmxwoi -> teacher reads the clever forest
kyxb ygjuyewo icw ayow ujxbwe -> bird imagines the wise garden
Now, decrypt the following text: teyuci zmqeb qebwx zmxwoi",knight found under forest,Cipher,unknown_query_chars
0d6d428a,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
heg epffgs ztpjg mdvsf -> the hidden alice found
lspaeh gwbtdngc fddn -> knight explores door
rpnf ngzfc rgudsf mdngch -> bird reads beyond forest
Now, decrypt the following text: heg jtgign bnpsjgcc fngzyc",the clever princess dreams,Cipher,unknown_query_chars
0d7269a5,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
fycjso fsyrxq mjqrnx -> wizard writes castle
qrgoxkr oyqmauxsq rvx esybvr zyssas -> student discovers the bright mirror
qrgoxkr msxjrxq yk nyesjsp -> student creates in library
Now, decrypt the following text: osjbak mvjqxq rvx zjbymjn zji",dragon chases the magical map,Cipher,unknown_query_chars
0d753b10,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
qsmmh ofmwpn jwfomh -> queen dreams garden
wblvm dtbbtyn imatho dtfmnk -> alice follows beyond forest
ksfkbm dtbbtyn jwfomh -> turtle follows garden
Now, decrypt the following text: ofwjth ofwyn lhnlom glbbwjm",dragon draws inside village,Cipher,unknown_query_chars
0d90736f,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
[|*|` = \$()
!|-$) = )/
/$+|/ = :\
\/+): = [`
`$*|! = `[|`
Now, determine the result for: ::-)[",:,Equation,length_mismatch
0da1841f,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
\/*!] = /)/#
!/*)/ = /)#(
!]-]] = -\""
(]-)] = -!""
Now, determine the result for: (\+#%",(\#%,Equation,length_mismatch
0dad87bf,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
xeh ksfgex yxbphdx qsfxhy -> the bright student writes
xbsxuh flvgfdhy kooc -> turtle imagines book
xeh nbsfoby lobyh nshvxhy -> the curious mouse creates
xeh pvsc qfjvsp qvxnehy -> the dark wizard watches
Now, decrypt the following text: xeh pvsc wsfdnhyy flvgfdhy",the dark princess imagines,Cipher,unknown_query_chars
0dc5fa8a,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ognk knfiwa udf tgaf piausf -> bird dreams the wise castle
isgpf affa wgnncn -> alice sees mirror
knibcr tngufa udf agshfn kccn -> dragon writes the silver door
Now, decrypt the following text: uynusf gwibgrfa udf dgkkfr piausf",turtle imagines the hidden castle,Cipher,unknown_query_chars
0dce4039,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
@|^|` = `||
)'\#: = )'#:
/'-!@ = @`
Now, determine the result for: )!-#>",-@/,Equation,length_mismatch
0dcfd566,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
"")+\` = "")\`
\`-#"" = ?(
`{*(# = ?{){
(?+@@ = (?@@
Now, determine the result for: )@+\{",)@\{,Equation,length_mismatch
0de6c2ae,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
fil vlbolf ozmmrf rhzsrjlv -> the secret rabbit imagines
xjrsif bizvlv rjvrgl ctolvf -> knight chases inside forest
flzbilo ctqjg szoglj -> teacher found garden
Now, decrypt the following text: xjrsif gozev fil vfozjsl gtto",knight draws the strange door,Cipher,unknown_query_chars
0df82d52,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
/]@}% = /]}%
%<@)! = %<)!
//'%` = )/?
?!')/ = ]#
]!""?/ = #
Now, determine the result for: /}""#`","""!!",Equation,length_mismatch
0e009c6d,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
>@'>> = )?>
\%*\` = #!
\>'@\ = \!?>
`\*)> = @/
Now, determine the result for: @?'`?",`?\!,Equation,length_mismatch
0e25b790,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
vmbxf srfavx armbqs lmqsfrhaqs -> mouse dreams around wonderland
sranmq rfasx cuf wbrdmbx xcmrp -> dragon reads the curious story
ebffq rfasx cuf ldxf crfaxbrf -> queen reads the wise treasure
ldiars wuaxfx dq lmqsfrhaqs -> wizard chases in wonderland
Now, decrypt the following text: cuf xfwrfc jdqn tmhhmlx",the secret king follows,Cipher,unknown_query_chars
0e2d6796,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
$'*'/ = '/$'
<)+$) = <$]
|)-\] = ``
!!+<) = ')]
Now, determine the result for: !)+'!",|)],Equation,length_mismatch
0e3307ba,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
!|["""" = |:$
@<%@! = ||$/
<|^<"" = &
Now, determine the result for: $/^{|",:$,Equation,length_mismatch
0e375364,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
@""!"") = ?
}/{\\ = }?\'
%']/% = ?)
'@{%\ = @}??
Now, determine the result for: }${/@",}/@,Equation,length_mismatch
0eba0e15,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
amu dzpu iqa roqdp -> the wise cat draws
amu hqlziqc roqlvt imqpup -> the magical dragon chases
amu dzpu ftzlma paxrzup -> the wise knight studies
amu icueuo iqa puup -> the clever cat sees
Now, decrypt the following text: amu yozlma axoacu dozaup",the bright turtle writes,Cipher,unknown_query_chars
0f01cece,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
@%+`` = :^(
`:+`{ = :?{
(:*}% = (:}%
Now, determine the result for: :@+`\",@^,Equation,length_mismatch
0f0536de,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
39#74 = #35
42#56 = #14
16}14 = 225
64#42 = 22
93#57 = 36
Now, determine the result for: 25}95",2376,Equation,length_mismatch
0f6436da,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
>#+>| = #%
%?+$< = >|$
|/^%| = |/%|
%?+'# = >#/
Now, determine the result for: '>+>$",$?,Equation,length_mismatch
0f8452df,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
42$62 = $20
57@27 = 1539
66@48 = 3168
Now, determine the result for: 90:68",159,Equation,length_mismatch
0fa2efa8,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
zvhjqk fhgocebyg kqb jcnfbv uhyycy -> knight discovers the golden mirror
ucigb fyblug ivfby ehnnljb -> mouse dreams under village
kqb onbeby phdlyf fhgocebyg -> the clever wizard discovers
fyljcv fhgocebyg ivfby oleb -> dragon discovers under cave
kqb uljholn zvhjqk fyblug -> the magical knight dreams
Now, decrypt the following text: wibbv scnncpg kqb flyz zba",queen follows the dark key,Cipher,unknown_query_chars
0fcf912a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
|>""&! = ?>:
&|"":{ = ?!?
&{""// = ??#
&!""># = ?(?
Now, determine the result for: |#^&!",|#&!,Equation,length_mismatch
0fe53bac,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
(@+!| = @""
}(-^} = }}
?""+): = ()@
@@-""@ = -)
Now, determine the result for: ^?+(|","(""",Equation,length_mismatch
0ff72554,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
tkg afvtgrqjev neggl wrybv -> the mysterious queen draws
terthg gcshjrgv tkg ayiqdyh dyvthg -> turtle explores the magical castle
pqli dkyvgv qlvqwg uqhhyig -> king chases inside village
tkg afvtgrqjev terthg vggv -> the mysterious turtle sees
Now, decrypt the following text: vtewglt mjhhjbv tkg dhgugr zjjp",student follows the clever book,Cipher,unknown_query_chars
100c650a,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ngel rijjiwz dhx zdeauqx zdiec -> bird follows the strange story
tugqhd zxxz fazdjx -> knight sees castle
ngel fexadxz dhx laet pidgiu -> bird creates the dark potion
eanngd lexayz dhx yaqgfaj txc -> rabbit dreams the magical key
tguq gyaqguxz qaelxu -> king imagines garden
Now, decrypt the following text: eanngd fexadxz aeikul ifxau",rabbit creates around ocean,Cipher,unknown_query_chars
