id,prompt,answer,category,bug_reason
02e70301,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
12 -> XII
38 -> XXXVIII
42 -> XLII
Now, write the number 94 in the Wonderland numeral system.",XCIV,Roman,
02fae114,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
45 -> XLV
52 -> LII
40 -> XL
44 -> XLIV
Now, write the number 91 in the Wonderland numeral system.",XCI,Roman,
02fb9923,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
yib mibylzd blz dnutzx vsbnsh -> cat watches the silver potion
iunyz wndystzxd icstz syzih -> alice discovers above ocean
mnkixw ylidzd rzddiez -> wizard chases message
blz rjdbzxnsfd cnxw xziwd -> the mysterious bird reads
Now, decrypt the following text: blz yfxnsfd rsfdz nrienhzd",the curious mouse imagines,Cipher,
030479a6,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00011011 -> 11000000
01001001 -> 01000010
00001100 -> 00000000
11010111 -> 11000110
11011001 -> 01000110
00000011 -> 11000000
11100111 -> 11000111
00100011 -> 11000001
01001011 -> 11000010
11100011 -> 11000111

Now, determine the output for: 11010001",01000110,Bit,
0311b798,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11010101 -> 10101000
11010010 -> 00011000
10011001 -> 00001001
00001111 -> 01100000
11100000 -> 00001100
11100111 -> 00111100
00111101 -> 10100011

Now, determine the output for: 01100110",00000100,Bit,
03135557,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
jlbc ogrbs uwagbs yniw -> king found beyond cave
xzw uvlczx xwnyzwv enxyzwm -> the bright teacher watches
jblczx enxyzwm xvwnmrvw -> knight watches treasure
xzw nbylwbx qgrmw yznmwm -> the ancient mouse chases
xrvxkw wpfkgvwm nugiw ynmxkw -> turtle explores above castle
Now, decrypt the following text: svncgb ogkkgem xzw ygkgvork uggj",dragon follows the colorful book,Cipher,
031a5f02,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
19.19 m becomes 27.79
19.82 m becomes 28.70
7.8 m becomes 11.29
Now, convert the following measurement: 26.17 m",37.89,Linear,
0320b87e,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.01s, distance = 75.03 m
For t = 4.34s, distance = 87.89 m
For t = 3.69s, distance = 63.54 m
For t = 4.87s, distance = 110.67 m
For t = 1.05s, distance = 5.14 m
Now, determine the falling distance for t = 2.82s given d = 0.5*g*t^2.",37.11,Gravity,
0320cf76,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.33s, distance = 128.73 m
For t = 3.58s, distance = 88.0 m
For t = 2.92s, distance = 58.54 m
For t = 1.1s, distance = 8.31 m
For t = 1.38s, distance = 13.08 m
Now, determine the falling distance for t = 4.25s given d = 0.5*g*t^2.",124.02,Gravity,
03249403,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
qduusl rqkdlkt lmqzoim cdxdrk -> rabbit creates through palace
cqshrktt gzohb lmk msbbkh covvxk -> princess found the hidden puzzle
qduusl wqslkt lmk wstk uzzj -> rabbit writes the wise book
lmk nftlkqszot mdllkq sndishkt -> the mysterious hatter imagines
cqshrktt bqkdnt lmk bdqj nsqqzq -> princess dreams the dark mirror
Now, decrypt the following text: bqdizh sndishkt lmk bdqj lqkdtoqk",dragon imagines the dark treasure,Cipher,
032fc96f,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11010011 -> 11101001
10100000 -> 11000010
01110110 -> 00110101
00001000 -> 00110000
00001011 -> 00111010
01010011 -> 11101011
01011110 -> 11000101
00100110 -> 11010100
01010100 -> 11111001

Now, determine the output for: 00010101",01111110,Bit,
0334b2bf,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01100011 -> 11010111
10000111 -> 10110111
11000101 -> 10000111
11000001 -> 11100111
11110111 -> 00110111
11011011 -> 10010111
11001100 -> 01011111
01000001 -> 11100111

Now, determine the output for: 01101010",00001111,Bit,
033826f6,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
40.23 m becomes 73.10
45.07 m becomes 81.90
42.21 m becomes 76.70
30.14 m becomes 54.77
30.47 m becomes 55.37
Now, convert the following measurement: 16.04 m",29.15,Linear,
034930e2,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10010110 -> 01011010
10010001 -> 01000110
10100001 -> 10000110
11010000 -> 01000011
10001000 -> 00100010
11110001 -> 11000111
01100001 -> 10000101
00000001 -> 00000100
00101010 -> 10101000

Now, determine the output for: 11000101",00010111,Bit,
034fb629,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00001101 -> 00100001
11100000 -> 00011100
11110110 -> 11011110
01011100 -> 00001011
00101101 -> 10100101
11001000 -> 00011001
11100100 -> 10011100
10111011 -> 01110111
01000000 -> 00001000

Now, determine the output for: 11001011",00111001,Bit,
0375a010,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
73 -> LXXIII
39 -> XXXIX
39 -> XXXIX
10 -> X
97 -> XCVII
Now, write the number 75 in the Wonderland numeral system.",LXXV,Roman,
037921b9,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.88s, distance = 109.74 m
For t = 1.21s, distance = 10.67 m
For t = 2.23s, distance = 36.25 m
For t = 4.69s, distance = 160.35 m
For t = 2.19s, distance = 34.96 m
Now, determine the falling distance for t = 3.44s given d = 0.5*g*t^2.",86.26,Gravity,
037c45c6,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.65s, distance = 10.76 m
For t = 4.04s, distance = 64.48 m
For t = 3.24s, distance = 41.47 m
For t = 4.61s, distance = 83.96 m
Now, determine the falling distance for t = 3.31s given d = 0.5*g*t^2.",43.29,Gravity,
037cbabf,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.06s, distance = 63.75 m
For t = 3.4s, distance = 44.71 m
For t = 4.77s, distance = 88.0 m
For t = 1.78s, distance = 12.25 m
Now, determine the falling distance for t = 3.68s given d = 0.5*g*t^2.",52.37,Gravity,
0383ca89,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
6 -> VI
33 -> XXXIII
59 -> LIX
Now, write the number 80 in the Wonderland numeral system.",LXXX,Roman,
039921f2,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
96 -> XCVI
84 -> LXXXIV
36 -> XXXVI
59 -> LIX
29 -> XXIX
Now, write the number 99 in the Wonderland numeral system.",XCIX,Roman,
03a04492,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
47.97 m becomes 29.85
9.11 m becomes 5.67
11.29 m becomes 7.02
Now, convert the following measurement: 16.27 m",10.12,Linear,
03abf270,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
43 -> XLIII
81 -> LXXXI
61 -> LXI
5 -> V
Now, write the number 15 in the Wonderland numeral system.",XV,Roman,
03bf2ac0,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
67 -> LXVII
3 -> III
60 -> LX
Now, write the number 24 in the Wonderland numeral system.",XXIV,Roman,
03c5783b,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
49.37 m becomes 97.47
8.92 m becomes 17.61
10.76 m becomes 21.24
13.04 m becomes 25.74
Now, convert the following measurement: 29.89 m",59.01,Linear,
03cb7b73,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.95s, distance = 72.96 m
For t = 3.15s, distance = 83.19 m
For t = 2.99s, distance = 74.95 m
For t = 2.7s, distance = 61.12 m
Now, determine the falling distance for t = 1.68s given d = 0.5*g*t^2.",23.66,Gravity,
03dc4d0c,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.92s, distance = 26.32 m
For t = 4.47s, distance = 142.63 m
For t = 3.16s, distance = 71.28 m
For t = 4.87s, distance = 169.3 m
Now, determine the falling distance for t = 4.59s given d = 0.5*g*t^2.",150.4,Gravity,
03e2bedc,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
mjttld bdzxlab dka baqmad dmajbzma -> rabbit studies the secret treasure
gczba majxb dka gjwlqji qmrbdji -> mouse reads the magical crystal
jilqa baab jmczvx lbijvx -> alice sees around island
Now, decrypt the following text: mjttld xmajgb lv qjbdia",rabbit dreams in castle,Cipher,
03e3c7b6,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
37.35 m becomes 55.43
9.11 m becomes 13.52
8.17 m becomes 12.12
Now, convert the following measurement: 27.17 m",40.32,Linear,
03ed28b0,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
2 -> II
97 -> XCVII
77 -> LXXVII
92 -> XCII
Now, write the number 94 in the Wonderland numeral system.",XCIV,Roman,
03ef6857,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
73 -> LXXIII
46 -> XLVI
10 -> X
100 -> C
Now, write the number 23 in the Wonderland numeral system.",XXIII,Roman,
03f9e9d2,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
35.62 m becomes 22.05
45.89 m becomes 28.40
22.83 m becomes 14.13
32.41 m becomes 20.06
40.42 m becomes 25.02
Now, convert the following measurement: 34.53 m",21.37,Linear,
03fe3002,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
3 -> III
12 -> XII
75 -> LXXV
78 -> LXXVIII
Now, write the number 48 in the Wonderland numeral system.",XLVIII,Roman,
0409e7d8,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.17s, distance = 10.18 m
For t = 3.8s, distance = 107.41 m
For t = 1.18s, distance = 10.36 m
For t = 4.69s, distance = 163.61 m
For t = 1.93s, distance = 27.71 m
Now, determine the falling distance for t = 2.81s given d = 0.5*g*t^2.",58.73,Gravity,
04183bf9,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01100011 -> 10001101
00001000 -> 00100000
11000000 -> 00000011
10011000 -> 01100010
00001110 -> 00111000
10101011 -> 10101110
00110000 -> 11000000

Now, determine the output for: 00100100",10010000,Bit,
0422aab3,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ktcamhvv ucvmgrhtv whngau xdtuha -> princess discovers beyond garden
bhdmlht vbpuchv blh vcfrht xdtuha -> teacher studies the silver garden
tdwwcb etcbhv blh udts ihvvdxh -> rabbit writes the dark message
ldbbht mthdbhv whngau fcwtdtn -> hatter creates beyond library
Now, decrypt the following text: blh invbhtcgpv wctu vhhv",the mysterious bird sees,Cipher,
0429104b,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
27.87 m becomes 35.12
29.32 m becomes 36.95
38.37 m becomes 48.35
12.75 m becomes 16.07
46.62 m becomes 58.75
Now, convert the following measurement: 23.5 m",29.61,Linear,
0440e6ab,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00101101 -> 10100000
00001011 -> 01100000
11011000 -> 00000001
00111000 -> 00000000
11110100 -> 10000001
10001110 -> 11000001
01001000 -> 00000000
00101111 -> 11100000

Now, determine the output for: 01110011",01100000,Bit,
04415462,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
7.46 m becomes 6.51
44.97 m becomes 39.21
48.14 m becomes 41.98
31.1 m becomes 27.12
Now, convert the following measurement: 34.91 m",30.44,Linear,
0446e032,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
39.2 m becomes 25.74
25.61 m becomes 16.82
27.37 m becomes 17.97
30.08 m becomes 19.75
46.14 m becomes 30.30
Now, convert the following measurement: 42.49 m",27.90,Linear,
044de524,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
nqi sxoqum qhydo kqeqno -> cat dreams above palace
kxgpnomm nwqmom qhydo nqdo -> princess chases above cave
jgpl sgmnydoxm gp ynoqp -> king discovers in ocean
miasopi ozkeyxom iwo mixqplo vyxomi -> student explores the strange forest
Now, decrypt the following text: iwo monxoi iaxieo sxoqum",the secret turtle dreams,Cipher,
